57, -124.288757 -9.133373 0. -158.1978 -362.396027 -245.973129 139.931061 303.86499 193.229004 -89.18428 -30.913807 -69.308258 105.786865 32.297047 22.21537 618.84491 209.341919 0. 202.653839 339.411377 596.888367 216.029968 400.312561 661.101685 -214.282425 -630.914917 -931.355164 -206.012283 -619.101929 -1016.101929 91.605957 28.027588 0. 29.290771 -65.098633 -102.291504 26.764404 -91.417236 -104.014893 -29.281006 -69.709473 -51.412598 -31.76709 -83.969727 2.155273;
58, -126.668045 -9.359207 0. -158.425659 -359.662689 -234.613953 139.707245 301.173309 167.652191 -87.504631 -32.692825 -68.383286 107.457016 33.725769 15.91634 618.225098 209.539963 0. 202.778 341.478027 592.483276 216.301926 398.221191 650.129089 -214.618637 -632.327209 -933.549622 -205.871307 -618.060425 -1015.15094 86.931396 26.498047 0. 27.228027 -65.164795 -97.618408 25.768311 -93.212402 -94.029053 -28.303467 -62.690918 -48.338135 -29.955566 -88.425781 -3.753418;
59, -126.358917 -9.351139 0. -158.419952 -360.331635 -220.120361 139.717667 300.095062 150.336426 -87.496605 -32.181915 -68.208656 107.467682 30.973455 13.775803 620.572815 209.602966 0. 202.85376 338.264893 579.028564 216.352142 392.607452 636.530518 -216.147034 -634.050293 -926.174805 -207.303055 -618.649292 -1015.89917 83.570557 26.076904 0. 26.823975 -61.767822 -94.797119 25.32959 -85.658936 -91.922119 -26.718018 -58.9104 -46.031738 -27.672852 -88.635254 -4.105713;
60, -126.358917 -9.351139 0. -158.419952 -360.331635 -220.120361 139.717667 300.095062 150.336426 -87.496605 -32.181915 -68.208656 107.467682 30.973455 13.775803 620.572815 209.602966 0. 202.85376 338.264893 579.028564 216.352142 392.607452 636.530518 -216.147034 -634.050293 -926.174805 -207.303055 -618.649292 -1015.89917 83.570557 26.076904 0. 26.823975 -61.767822 -94.797119 25.32959 -85.658936 -91.922119 -26.718018 -58.9104 -46.031738 -27.672852 -88.635254 -4.105713;
61, -129.278656 -9.649181 0. -158.642776 -360.715424 -210.021271 139.344421 307.230988 146.763535 -85.492477 -27.553608 -68.150864 109.474899 33.884804 12.877846 620.706238 209.634842 0. 202.387497 335.495972 568.133667 216.882217 379.425354 618.483215 -216.06073 -633.068359 -916.483337 -207.233459 -618.477173 -1016.245544 83.772705 25.748779 0. 28.928467 -59.701172 -103.647705 22.569336 -76.637451 -85.177734 -27.509766 -65.989502 -46.869141 -28.486816 -91.395752 -10.137451;
62, -132.925323 -10.860142 0. -159.839767 -354.801605 -197.927231 138.119492 311.163666 136.174973 -83.928284 -24.838634 -68.523193 110.940735 39.436523 17.294373 612.449219 210.139343 0. 202.193817 350.022552 580.531982 218.084839 383.449951 613.833557 -208.331558 -624.628113 -891.592834 -198.852722 -610.892029 -988.213623 70.269043 19.744629 0. 22.155273 -63.296631 -95.233154 17.333984 -69.533691 -86.876953 -25.064697 -69.209717 -46.118896 -29.223145 -91.675293 -34.299316;
63, -131.013809 -10.566429 0. -159.578583 -350.228119 -194.722595 138.445724 312.105377 129.8396 -84.938835 -33.265373 -44.19574 109.911896 40.740993 14.802567 615.026733 210.00444 0. 202.365799 358.701782 589.850342 217.643082 386.597412 613.532104 -212.013458 -627.111938 -955.711731 -201.62149 -613.425232 -974.2771 68.444336 21.646729 0. 23.013916 -65.600098 -99.599854 20.279541 -59.730469 -84.243164 -19.085449 -78.403564 -10.798096 -22.238281 -88.697754 -45.568115;
64, -133.484329 -10.962818 0. -159.965134 -337.89801 -194.057755 138.039505 313.700897 138.670578 -83.831726 -34.871037 -36.7896 111.061554 45.861977 18.355831 619.397949 210.05043 0. 202.130478 372.905334 612.335876 217.970413 388.150757 623.14209 -215.01413 -631.323242 -991.381836 -205.023529 -617.792236 -971.512878 71.2854 21.260986 0. 22.678223 -75.823975 -93.364014 19.84375 -57.393555 -87.695312 -23.64917 -77.59668 10.9646 -25.437256 -89.87915 -55.731934;
65, -137.784821 -12.185085 0. -161.141632 -322.471436 -193.290802 136.771469 318.614075 150.830292 -82.521942 -32.614223 0. 112.358482 47.403614 22.511265 617.884033 210.065781 0. 201.299393 388.852356 637.532288 218.832169 390.686401 632.699097 -214.942108 -630.11615 0. -204.583557 -615.485291 -970.154541 68.805664 20.523682 0. 21.812744 -84.662109 -87.163818 19.234619 -59.791748 -89.197266 -22.127686 -83.766846 0. -23.981201 -98.993652 -62.660645;
66, -138.918854 -12.666664 0. -161.611969 -313.607605 -197.647125 136.278625 318.479156 165.36618 -82.970833 -34.612297 -25.943512 111.849731 48.69416 24.023872 612.647888 209.455627 0. 200.419983 399.722229 656.568237 218.491241 398.846802 652.293152 -215.419342 -631.675842 -1018.44696 -203.953766 -614.455322 -972.504761 78.075439 25.394775 0. 25.79248 -88.911133 -79.31543 24.99707 -63.190674 -86.476807 -19.094727 -74.705322 13.149658 -20.780762 -99.740234 -62.77832;
67, -142.865463 -12.620552 0. -161.565872 -295.43808 -197.857391 136.324768 320.627808 182.034103 -80.043625 -31.624161 -15.994614 114.762207 46.458763 41.558479 616.828674 209.214874 0. 200.151642 415.826233 682.215149 218.278107 398.070496 661.799011 -218.4263 -635.745239 -1029.019409 -206.608582 -616.256714 -970.454895 88.391846 27.504395 0. 28.156494 -96.733154 -63.927979 26.852295 -68.023193 -90.966309 -26.824707 -73.52417 5.751953 -27.344971 -106.552002 -67.460693;
68, -142.60788 -12.488907 0. -161.444031 -275.285248 -185.978729 136.466217 321.697876 195.08316 -80.470932 -27.531639 -12.273605 114.334915 49.20211 54.470779 616.169189 209.164047 0. 200.227371 430.558228 705.567261 218.100723 403.339722 679.482544 -218.110138 -635.019897 -1030.979736 -206.256317 -615.513367 -965.97583 93.198975 28.107422 0. 28.459717 -99.711182 -55.076172 27.754883 -77.192627 -96.466064 -29.976562 -75.948242 3.029541 -30.82959 -114.62207 -75.300049;
69, -145.459412 -15.516151 0. -164.314926 -264.373932 -181.092361 133.282623 322.305725 209.566818 -84.093719 -26.962242 -10.411224 110.724976 52.07666 61.869164 611.115784 208.87854 0. 198.035919 433.627838 716.43689 219.721161 404.335541 681.623413 -214.878998 -631.213867 -1030.031982 -203.190704 -610.604004 -958.156128 91.817871 28.634521 0. 27.146484 -92.580078 -57.299805 30.122803 -73.232178 -110.243164 -27.628662 -74.089355 -4.318359 -28.0896 -123.868652 -78.442139;
70, -145.459412 -15.516151 0. -164.314926 -264.373932 -181.092361 133.282623 322.305725 209.566818 -84.093719 -26.962242 -10.411224 110.724976 52.07666 61.869164 611.115784 208.87854 0. 198.035919 433.627838 716.43689 219.721161 404.335541 681.623413 -214.878998 -631.213867 -1030.031982 -203.190704 -610.604004 -958.156128 91.817871 28.634521 0. 27.146484 -92.580078 -57.299805 30.122803 -73.232178 -110.243164 -27.628662 -74.089355 -4.318359 -28.0896 -123.868652 -78.442139;
71, -151.592026 -16.892311 0. -165.612335 -258.198792 -167.026855 131.827698 312.845978 243.084747 -81.100441 -29.134026 -6.133057 113.513756 65.144249 44.274658 599.582581 209.359253 0. 197.638855 441.251434 724.992554 221.079681 416.106232 699.229736 -209.028412 -626.216675 -1025.700317 -194.847336 -597.696838 -964.487549 81.44458 23.52002 0. 20.824463 -87.479492 -57.999268 26.21582 -74.146484 -113.360107 -30.61084 -75.475098 -7.636719 -28.664307 -144.999023 -63.855957;
72, -155.434052 -17.933174 0. -166.595337 -254.673553 -163.823334 130.728973 309.39563 267.090179 -78.589256 -25.015945 -12.132706 115.921936 73.925476 41.715446 608.844971 209.255081 0. 196.607132 441.384033 727.130981 221.90303 434.076416 727.721313 -217.090454 -633.824097 -1034.966431 -201.761307 -599.130554 -967.340027 79.56543 24.019775 0. 23.07373 -83.97583 -71.501953 24.96582 -82.663818 -109.391357 -29.044189 -76.41748 -14.776855 -25.518555 -161.105713 -75.981689;
73, -156.649353 -18.423828 0. -167.051483 -250.693024 -164.883179 130.203827 303.408569 291.071106 -78.448631 -29.54155 -4.689392 115.986877 80.634361 51.057545 601.479797 209.178223 0. 196.039429 446.612061 736.517578 222.316986 442.718689 746.335022 -214.048492 -630.873596 -1032.08252 -197.50621 -592.847473 -956.702026 79.961426 24.501709 0. 24.817383 -80.475586 -85.231201 24.186279 -88.918701 -112.943848 -25.549561 -76.824951 -18.836182 -24.312256 -168.43042 -85.588135;
74, -163.038559 -20.353264 0. -168.810547 -247.453842 -167.959183 128.104019 302.591644 330.568115 -75.842697 -28.116196 6.356934 118.547699 94.064629 68.467987 610.245483 208.887604 0. 194.166779 446.834717 739.955322 223.608429 436.536011 731.543945 -219.801514 -636.1073 -1035.182861 -202.617279 -594.745239 -943.037048 82.614502 25.442627 0. 27.429199 -79.239258 -92.680908 23.456055 -87.152344 -137.665527 -25.554199 -81.918213 -14.770264 -25.967041 -180.762695 -98.523682;
75, -163.759705 -20.512489 0. -168.951416 -246.628281 -189.55217 127.926437 298.750549 349.633057 -75.591187 -27.544685 -1.667137 118.576393 106.447296 84.986824 606.059937 208.958679 0. 194.058167 449.460938 748.09314 223.859192 430.171936 721.677124 -217.796844 -635.136719 -1037.493164 -198.543457 -590.099365 -932.143005 84.017578 24.810303 0. 27.542969 -79.720947 -92.149658 22.077637 -91.365723 -150.122559 -25.70752 -72.897217 -28.255859 -28.305664 -186.25293 -105.533936;
76, -162.728592 -20.475822 0. -168.875092 -250.980377 -215.3302 127.923439 304.501007 368.464294 -75.95742 -36.58593 -10.930519 118.186134 110.811783 111.13176 612.339417 209.060715 0. 194.060043 455.570679 759.706299 224.061386 426.253967 715.545166 -222.633957 -642.007141 -1001.30188 -203.145538 -595.487732 -933.791992 83.123291 24.008057 0. 28.093262 -77.725098 -101.153076 19.922852 -97.57373 -171.77124 -25.838623 -58.028809 -48.124756 -29.412598 -186.27124 -120.079102;
77, -161.286652 -18.960686 0. -167.317734 -258.392334 -242.323624 129.396362 309.981689 383.478027 -74.225723 -38.76017 -15.489281 119.865952 115.636322 144.947739 611.559204 208.544281 0. 194.110229 450.412842 752.744568 222.978302 414.289307 698.040039 -223.382751 -643.18103 -987.079712 -203.763351 -591.638916 -946.441467 91.796875 28.777588 0. 35.252197 -75.792725 -100.650146 22.302734 -102.189941 -181.313721 -21.690186 -55.374756 -54.575195 -27.033203 -194.650391 -134.242432;
78, -152.394608 -14.969131 0. -163.375824 -267.459778 -270.925995 133.437561 318.833496 421.287811 -74.300667 -34.311646 -14.576904 119.735802 127.17775 179.419128 610.802246 208.330902 0. 196.211334 451.397369 754.80542 220.450439 412.91861 688.633423 -221.683655 -641.462036 -977.225708 -202.805359 -594.769409 -948.432495 105.47876 32.220703 0. 41.218994 -76.837891 -89.739746 23.222168 -107.446289 -174.925293 -24.693604 -54.211914 -57.905273 -33.161865 -190.452148 -143.589111;
79, -143.329788 -13.614143 0. -162.126053 -273.310608 -306.486267 134.897766 323.473236 454.417114 -80.49678 -34.75045 -13.228676 113.604614 136.19278 218.336578 602.071045 209.054367 0. 198.132797 463.153564 764.251099 219.975937 414.681091 679.467285 -211.399536 -630.744141 -964.945496 -195.54837 -591.275635 -959.847412 100.773682 27.818115 0. 36.969727 -71.567871 -83.645508 18.666748 -109.692383 -170.369629 -25.943115 -53.763672 -59.13623 -37.711914 -183.074219 -149.507568;
80, -143.329788 -13.614143 0. -162.126053 -273.310608 -306.486267 134.897766 323.473236 454.417114 -80.49678 -34.75045 -13.228676 113.604614 136.19278 218.336578 602.071045 209.054367 0. 198.132797 463.153564 764.251099 219.975937 414.681091 679.467285 -211.399536 -630.744141 -964.945496 -195.54837 -591.275635 -959.847412 100.773682 27.818115 0. 36.969727 -71.567871 -83.645508 18.666748 -109.692383 -170.369629 -25.943115 -53.763672 -59.13623 -37.711914 -183.074219 -149.507568;
81, -140.488297 -12.818878 0. -161.318466 -287.303589 -328.286133 135.68071 326.229858 473.251282 -81.772003 -32.193977 -13.210999 112.46701 152.759964 247.820984 608.892822 209.300369 0. 198.906082 450.978088 752.235779 219.694656 415.064331 673.833496 -214.073441 -631.8396 -962.073975 -199.789093 -595.874084 -947.992981 92.540527 26.667236 0. 36.773438 -68.162598 -81.162354 16.560791 -109.114746 -171.084961 -20.446777 -60.607666 -58.060547 -32.416016 -172.718506 -160.357666;
82, -135.900162 -12.213348 0. -160.738571 -300.516785 -358.135864 136.31189 330.112427 496.858032 -84.639496 -33.68634 -12.8414 109.583397 164.568542 274.626587 612.454346 209.392807 0. 199.424759 442.50415 742.989258 219.360825 418.426086 667.191833 -215.828903 -633.390747 -959.123352 -202.234192 -601.001526 -945.025635 91.739014 26.434326 0. 36.726074 -67.899902 -74.816895 16.142578 -111.460938 -172.297852 -19.084961 -60.935547 -57.970459 -32.303223 -159.033203 -170.021729;
83, -129.788025 -10.248329 0. -158.893097 -306.052368 -377.10025 138.396454 328.982666 505.885284 -85.668129 -34.361214 -14.488739 108.588303 175.005463 299.946564 614.239319 208.62262 0. 199.858551 428.078735 723.23938 217.386719 413.986633 656.38562 -218.773529 -636.626465 -962.308228 -205.736328 -606.946289 -950.63501 102.769287 32.151611 0. 41.775146 -62.0271 -68.837402 22.528076 -112.996094 -174.425293 -16.826172 -55.835205 -54.216553 -30.286621 -143.213135 -180.892822;
84, -123.833519 -7.434875 0. -156.141113 -312.448334 -405.263092 141.271347 331.403534 517.200134 -85.573784 -38.571358 -13.70932 108.838997 186.534576 322.562683 613.028748 208.947327 0. 202.164307 428.175262 723.08252 215.730347 414.481842 647.84021 -216.169418 -635.044678 -962.752563 -204.706863 -608.566711 -957.129395 106.511963 30.985352 0. 41.119141 -61.184326 -55.96875 20.851562 -111.339844 -178.072998 -24.983398 -57.566162 -56.406982 -37.569824 -131.63208 -189.738525;
85, -117.629501 -5.900986 0. -154.664062 -313.948425 -421.764221 142.862106 333.331085 525.867371 -88.695656 -36.06086 -11.254913 105.797493 199.608398 338.928131 608.69989 209.167816 0. 203.529083 432.211395 719.244995 214.806549 424.492889 655.351929 -210.634048 -628.895264 -958.779907 -201.762543 -606.102173 -953.527466 101.846924 30.008057 0. 40.089844 -57.095947 -48.212891 19.92627 -115.508301 -159.689697 -21.345703 -53.425293 -53.197998 -34.599609 -108.364014 -191.683594;
86, -115.468491 -5.208939 0. -153.9216 -313.444397 -440.208496 143.503723 331.407379 529.344482 -89.92318 -33.574409 -11.153091 104.644348 212.128723 358.301788 611.269653 209.228195 0. 203.953781 439.804871 718.603821 214.50264 425.155029 646.419678 -210.852173 -629.192017 -960.170227 -203.47728 -606.471863 -956.754028 101.494385 29.863281 0. 40.89624 -54.256836 -34.140869 18.830566 -107.914551 -160.541016 -21.456055 -43.406494 -50.170654 -34.64209 -98.074463 -195.881104;
87, -114.178337 -4.905922 0. -153.643799 -311.454468 -445.416321 143.83197 325.400635 525.756287 -90.770805 -31.306725 -8.192673 103.730759 222.973145 376.972595 616.709167 209.18486 0. 204.125504 437.236023 711.659058 214.244186 420.012268 633.067688 -213.733978 -631.556641 -960.667908 -206.835541 -604.988342 -957.554077 102.253906 30.293701 0. 41.154297 -55.384033 -44.361084 19.433105 -103.871826 -176.100342 -20.71875 -45.489258 -48.728027 -35.148682 -108.5979 -196.219971;
88, -112.714546 -4.831749 0. -153.593384 -306.616058 -438.539978 143.929871 321.880402 518.230408 -92.323738 -28.851212 -8.560234 102.210823 233.057068 389.152069 621.294739 209.174591 0. 204.197083 428.338135 703.380493 214.152069 415.896179 631.007141 -217.604187 -635.111694 -965.81842 -210.987061 -604.329102 -957.888977 103.662598 30.419189 0. 41.024414 -54.085693 -52.909912 19.813721 -101.517578 -181.776367 -22.675293 -42.443848 -46.389648 -36.879883 -117.115234 -203.246094;
89, -112.714546 -4.831749 0. -153.593384 -306.616058 -438.539978 143.929871 321.880402 518.230408 -92.323738 -28.851212 -8.560234 102.210823 233.057068 389.152069 621.294739 209.174591 0. 204.197083 428.338135 703.380493 214.152069 415.896179 631.007141 -217.604187 -635.111694 -965.81842 -210.987061 -604.329102 -957.888977 103.662598 30.419189 0. 41.024414 -54.085693 -52.909912 19.813721 -101.517578 -181.776367 -22.675293 -42.443848 -46.389648 -36.879883 -117.115234 -203.246094;
90, -112.385277 -4.650597 0. -153.437988 -302.242371 -429.230133 144.136795 320.216888 516.894775 -92.241005 -29.707703 -9.504738 102.324615 243.105743 401.174622 614.034546 209.08345 0. 204.241501 432.185486 709.601868 213.925369 419.473938 642.487183 -212.816956 -630.653564 -965.313538 -206.306885 -594.696472 -956.893799 104.218262 31.080811 0. 41.400146 -51.413818 -68.283691 20.76123 -101.405762 -175.175293 -21.661865 -37.967529 -46.972412 -35.532715 -123.299805 -212.877686;
91, -109.469742 -4.017143 0. -152.911438 -292.115845 -423.136292 144.877151 320.770813 515.770447 -93.130363 -31.833221 -9.623718 101.468941 249.397675 409.548248 612.009155 208.869827 0. 204.643143 441.815369 716.290405 213.096481 431.116455 655.077393 -211.773346 -629.936707 -961.873413 -205.440552 -588.279297 -960.263672 107.554688 32.543701 0. 41.369873 -52.341064 -78.434326 23.717529 -96.344727 -163.389893 -22.499512 -35.124512 -45.619873 -35.996338 -135.617188 -224.20752;
92, -110.80986 -3.579605 0. -152.486481 -285.436035 -421.863434 145.327271 315.004761 505.914917 -91.758583 -30.89933 -8.530754 102.980553 253.296295 414.225525 613.743469 208.843292 0. 204.911316 454.234406 732.149048 212.775238 436.903229 657.060547 -211.508698 -629.844482 -961.541626 -205.980621 -586.412659 -958.976807 111.394287 32.787109 0. 41.614502 -59.139893 -80.282471 23.959961 -90.743408 -166.806396 -27.087891 -31.0896 -46.472412 -38.631836 -144.566895 -236.144287;
93, -110.721619 -3.458618 0. -152.229614 -278.592102 -417.631775 145.312378 306.092957 495.19986 -91.961128 -32.911888 -6.557022 102.794456 254.064972 419.406372 621.441284 208.013916 0. 203.600159 458.041382 732.293579 212.427643 432.754028 653.01416 -220.221573 -638.867798 -970.712219 -215.078949 -593.229309 -968.767395 123.082031 37.421875 0. 47.996094 -64.34375 -96.354492 26.847656 -88.728271 -165.883545 -28.276855 -32.530273 -48.645264 -39.822021 -152.730225 -250.630859;
94, -107.807076 -3.553299 0. -152.423737 -269.778687 -400.031342 145.317139 294.889008 488.514435 -94.795555 -36.526741 -7.815254 99.78231 246.810089 420.499207 618.891541 207.656555 0. 203.371582 453.796082 727.746704 211.941528 438.892151 662.33252 -217.893082 -636.555725 -977.493042 -212.120331 -591.86145 -976.844482 131.976807 39.44165 0. 48.56543 -64.561523 -112.46582 30.318115 -87.8479 -160.077148 -30.641846 -40.254639 -45.706543 -44.471924 -157.978027 -261.483398;
